ward_code,period,median_price
E05011704,Jun 2015,470000.0
E05009751,Jun 2015,352500.0
E05009743,Jun 2015,455000.0
E05011708,Jun 2015,360000.0
E05012853,Jun 2015,421644.5
E05011702,Jun 2015,235000.0
E05011710,Jun 2015,290000.0
E05011711,Jun 2015,320000.0
E05012854,Jun 2015,520000.0
E05011703,Jun 2015,250000.0
E05011705,Jun 2015,435000.0
E05009749,Jun 2015,280000.0
E05011701,Jun 2015,377500.0
E05009740,Jun 2015,277000.0
E05011707,Jun 2015,600600.0
E05009742,Jun 2015,370000.0
E05009754,Jun 2015,246000.0
E05012974,Jun 2015,239995.0
E05012978,Jun 2015,230000.0
E05012980,Jun 2015,340500.5
E05012972,Jun 2015,305000.0
E05011719,Jun 2015,450000.0
E05009755,Jun 2015,240000.0
E05009757,Jun 2015,275000.0
E05009769,Jun 2015,405000.0
E05011714,Jun 2015,408975.0
E05012970,Jun 2015,285000.0
E05012975,Jun 2015,280000.0
E05009770,Jun 2015,252000.0
E05012976,Jun 2015,356500.0
E05012992,Jun 2015,420000.0
E05011715,Jun 2015,340000.0
E05011717,Jun 2015,320000.0
E05011718,Jun 2015,520000.0
E05012973,Jun 2015,235000.0
E05012971,Jun 2015,250000.0
E05009771,Jun 2015,352500.0
E05012977,Jun 2015,385000.0
E05012979,Jun 2015,200500.0
E05011713,Jun 2015,339000.0
E05006627,Jun 2015,325000.0
E05006628,Jun 2015,464000.0
E05006629,Jun 2015,297500.0
E05006637,Jun 2015,243000.0
E05006650,Jun 2015,292000.0
E05006642,Jun 2015,380000.0
E05010782,Jun 2015,385000.0
E05006653,Jun 2015,379000.0
E05006638,Jun 2015,278000.0
E05006639,Jun 2015,295000.0
E05006640,Jun 2015,331700.0
E05006647,Jun 2015,270000.0
E05006632,Jun 2015,215000.0
E05006648,Jun 2015,221000.0
E05006649,Jun 2015,246000.0
E05006634,Jun 2015,230000.0
E05006643,Jun 2015,291250.0
E05010783,Jun 2015,395000.0
E05006651,Jun 2015,257050.0
E05009363,Jun 2015,534000.0
E05006644,Jun 2015,332500.0
E05006645,Jun 2015,350000.0
E05006646,Jun 2015,320000.0
E05009364,Jun 2015,307000.0
E05009365,Jun 2015,240000.0
E05010781,Jun 2015,430000.0
E05006652,Jun 2015,229000.0
E05010922,Sep 2015,172250.0
E05010923,Sep 2015,195000.0
E05010924,Sep 2015,183500.0
E05010925,Sep 2015,234250.0
E05010921,Sep 2015,182250.0
E05010930,Sep 2015,322475.0
E05010932,Sep 2015,300000.0
E05011349,Sep 2015,248975.0
E05012969,Sep 2015,395999.0
E05010933,Sep 2015,289500.0
E05010934,Sep 2015,378755.0
E05010928,Sep 2015,242000.0
E05012968,Sep 2015,240000.0
E05010926,Sep 2015,250000.0
E05010929,Sep 2015,352381.5
E05011348,Sep 2015,279495.0
E05006546,Sep 2015,240500.0
E05006547,Sep 2015,450000.0
E05006548,Sep 2015,299000.0
E05006545,Sep 2015,273000.0
E05006549,Sep 2015,267500.0
E05006550,Sep 2015,303500.0
E05006552,Sep 2015,335000.0
E05006568,Sep 2015,495000.0
E05006566,Sep 2015,440000.0
E05006563,Sep 2015,267500.0
E05006561,Sep 2015,234500.0
E05006556,Sep 2015,425000.0
E05006558,Sep 2015,305000.0
E05006567,Sep 2015,645000.0
E05006553,Sep 2015,407000.0
E05006555,Sep 2015,410000.0
E05006564,Sep 2015,467500.0
E05006559,Sep 2015,397500.0
E05006551,Sep 2015,487500.0
E05006565,Sep 2015,900000.0
E05006562,Sep 2015,362000.0
E05006560,Sep 2015,882500.0
E05006557,Sep 2015,279975.0
E05009733,Sep 2015,356500.0
E05009734,Sep 2015,247000.0
E05009735,Sep 2015,330000.0
E05009736,Sep 2015,350000.0
E05011712,Sep 2015,495500.0
E05011704,Sep 2015,452500.0
E05009751,Sep 2015,375000.0
E05009743,Sep 2015,456000.0
E05011708,Sep 2015,370000.0
E05012853,Sep 2015,440000.0
E05011702,Sep 2015,240000.0
E05011710,Sep 2015,290000.0
E05011711,Sep 2015,327500.0
E05012854,Sep 2015,486250.0
E05011703,Sep 2015,255000.0
E05011705,Sep 2015,440000.0
E05009749,Sep 2015,280000.0
E05011701,Sep 2015,380625.0
E05009740,Sep 2015,277000.0
E05011707,Sep 2015,615000.0
E05009742,Sep 2015,365000.0
E05009754,Sep 2015,249975.0
E05012974,Sep 2015,242995.0
E05012978,Sep 2015,240000.0
E05012980,Sep 2015,350000.0
E05012972,Sep 2015,370000.0
E05011719,Sep 2015,375000.0
E05009755,Sep 2015,247000.0
E05009757,Sep 2015,279000.0
E05009769,Sep 2015,430000.0
E05011714,Sep 2015,424950.0
E05012970,Sep 2015,316000.0
E05012975,Sep 2015,287500.0
E05009770,Sep 2015,262500.0
E05012976,Sep 2015,356500.0
E05012992,Sep 2015,425000.0
E05011715,Sep 2015,290000.0
E05011717,Sep 2015,385000.0
E05011718,Sep 2015,504000.0
E05012973,Sep 2015,235925.0
E05012971,Sep 2015,272500.0
E05009771,Sep 2015,375000.0
E05012977,Sep 2015,395000.0
E05012979,Sep 2015,246475.0
E05011713,Sep 2015,320000.0
E05006627,Sep 2015,395000.0
E05006628,Sep 2015,437500.0
E05006629,Sep 2015,286500.0
E05006637,Sep 2015,261500.0
E05006650,Sep 2015,292500.0
E05006642,Sep 2015,385000.0
E05010782,Sep 2015,375000.0
E05006653,Sep 2015,395000.0
E05006638,Sep 2015,295000.0
E05006639,Sep 2015,295000.0
E05006640,Sep 2015,311000.0
E05006647,Sep 2015,280000.0
E05006632,Sep 2015,216000.0
E05006648,Sep 2015,225000.0
E05006649,Sep 2015,259000.0
E05006634,Sep 2015,222500.0
E05006643,Sep 2015,285000.0
E05010783,Sep 2015,360000.0
E05006651,Sep 2015,262500.0
E05009363,Sep 2015,530000.0
E05006644,Sep 2015,372500.0
E05006645,Sep 2015,381000.0
E05006646,Sep 2015,348750.0
E05009364,Sep 2015,287500.0
E05009365,Sep 2015,254000.0
E05010781,Sep 2015,420000.0
E05006652,Sep 2015,244000.0
E05010922,Dec 2015,177500.0
E05010923,Dec 2015,208500.0
E05010924,Dec 2015,185000.0
E05010925,Dec 2015,245000.0
E05010921,Dec 2015,184000.0
E05010930,Dec 2015,340000.0
E05010932,Dec 2015,315000.0
E05011349,Dec 2015,247750.0
E05012969,Dec 2015,375000.0
E05010933,Dec 2015,311250.0
E05010934,Dec 2015,370000.0
E05010928,Dec 2015,250000.0
E05012968,Dec 2015,265000.0
E05010926,Dec 2015,266000.0
E05010929,Dec 2015,328750.0
E05011348,Dec 2015,291750.0
E05006546,Dec 2015,243750.0
E05006547,Dec 2015,450000.0
E05006548,Dec 2015,299975.0
E05006545,Dec 2015,280000.0
E05006549,Dec 2015,270000.0
E05006550,Dec 2015,315000.0
E05006552,Dec 2015,345000.0
E05006568,Dec 2015,537000.0
E05006566,Dec 2015,475000.0
E05006563,Dec 2015,274250.0
E05006561,Dec 2015,250000.0
E05006556,Dec 2015,426500.0
E05006558,Dec 2015,315000.0
E05006567,Dec 2015,635000.0
E05006553,Dec 2015,385000.0
E05006555,Dec 2015,419000.0
E05006564,Dec 2015,475500.0
E05006559,Dec 2015,405000.0
E05006551,Dec 2015,481250.0
E05006565,Dec 2015,910000.0
E05006562,Dec 2015,361000.0
E05006560,Dec 2015,941000.0
E05006557,Dec 2015,285000.0
E05009733,Dec 2015,369950.0
E05009734,Dec 2015,240000.0
E05009735,Dec 2015,372500.0
E05009736,Dec 2015,345000.0
E05011712,Dec 2015,500000.0
E05011704,Dec 2015,395000.0
E05009751,Dec 2015,357500.0
E05009743,Dec 2015,481250.0
E05011708,Dec 2015,377500.0
E05012853,Dec 2015,440000.0
E05011702,Dec 2015,250000.0
E05011710,Dec 2015,307500.0
E05011711,Dec 2015,313000.0
E05012854,Dec 2015,548000.0
E05011703,Dec 2015,260000.0
E05011705,Dec 2015,460000.0
E05009749,Dec 2015,295000.0
E05011701,Dec 2015,379000.0
E05009740,Dec 2015,285000.0
E05011707,Dec 2015,630000.0
E05009742,Dec 2015,380000.0
E05009754,Dec 2015,260000.0
E05012974,Dec 2015,250000.0
E05012978,Dec 2015,238725.0
E05012980,Dec 2015,365000.0
E05012972,Dec 2015,404950.0
E05011719,Dec 2015,366250.0
E05009755,Dec 2015,255000.0
E05009757,Dec 2015,280000.0
E05009769,Dec 2015,452000.0
E05011714,Dec 2015,375000.0
E05012970,Dec 2015,310000.0
E05012975,Dec 2015,312500.0
E05009770,Dec 2015,280000.0
E05012976,Dec 2015,356500.0
E05012992,Dec 2015,425000.0
E05011715,Dec 2015,287500.0
E05011717,Dec 2015,375000.0
E05011718,Dec 2015,482500.0
E05012973,Dec 2015,243000.0
E05012971,Dec 2015,282500.0
E05009771,Dec 2015,475000.0
E05012977,Dec 2015,390500.0
E05012979,Dec 2015,252475.0
E05011713,Dec 2015,314000.0
E05006627,Dec 2015,415000.0
E05006628,Dec 2015,350000.0
E05006629,Dec 2015,320000.0
E05006637,Dec 2015,255000.0
E05006650,Dec 2015,292500.0
E05006642,Dec 2015,385000.0
E05010782,Dec 2015,390000.0
E05006653,Dec 2015,380000.0
E05006638,Dec 2015,297550.0
E05006639,Dec 2015,295000.0
E05006640,Dec 2015,320000.0
E05006647,Dec 2015,289500.0
E05006632,Dec 2015,229500.0
E05006648,Dec 2015,242500.0
E05006649,Dec 2015,271000.0
E05006634,Dec 2015,215750.0
E05006643,Dec 2015,297500.0
E05010783,Dec 2015,340000.0
E05006651,Dec 2015,265050.0
E05009363,Dec 2015,507500.0
E05006644,Dec 2015,307500.0
E05006645,Dec 2015,376000.0
E05006646,Dec 2015,367500.0
E05009364,Dec 2015,355750.0
E05009365,Dec 2015,253000.0
E05010781,Dec 2015,370000.0
E05006652,Dec 2015,285000.0
E05010922,Mar 2016,178750.0
E05010923,Mar 2016,214375.0
E05010924,Mar 2016,188000.0
E05010925,Mar 2016,252500.0
E05010921,Mar 2016,185000.0
E05010930,Mar 2016,349950.0
E05010932,Mar 2016,325000.0
E05011349,Mar 2016,250000.0
E05012969,Mar 2016,369950.0
E05010933,Mar 2016,325000.0
E05010934,Mar 2016,388725.0
E05010928,Mar 2016,255000.0
E05012968,Mar 2016,269250.0
E05010926,Mar 2016,270000.0
E05010929,Mar 2016,342500.0
E05011348,Mar 2016,305475.0
E05006546,Mar 2016,255000.0
E05006547,Mar 2016,362500.0
E05006548,Mar 2016,310000.0
E05006545,Mar 2016,291000.0
E05006549,Mar 2016,290000.0
E05006550,Mar 2016,315000.0
E05006552,Mar 2016,355000.0
E05006568,Mar 2016,518000.0
E05006566,Mar 2016,475000.0
E05006563,Mar 2016,280500.0
E05006561,Mar 2016,252250.0
E05006556,Mar 2016,476500.0
E05006558,Mar 2016,321250.0
E05006567,Mar 2016,680000.0
E05006553,Mar 2016,380000.0
E05006555,Mar 2016,445000.0
E05006564,Mar 2016,480000.0
E05006559,Mar 2016,418000.0
E05006551,Mar 2016,475000.0
E05006565,Mar 2016,820000.0
E05006562,Mar 2016,375000.0
E05006560,Mar 2016,824250.0
E05006557,Mar 2016,292750.0
E05009733,Mar 2016,375000.0
E05009734,Mar 2016,244000.0
E05009735,Mar 2016,372500.0
E05009736,Mar 2016,342500.0
E05011712,Mar 2016,560000.0
E05011704,Mar 2016,455000.0
E05009751,Mar 2016,384000.0
E05009743,Mar 2016,506111.0
E05011708,Mar 2016,385000.0
E05012853,Mar 2016,460925.0
E05011702,Mar 2016,256750.0
E05011710,Mar 2016,325000.0
E05011711,Mar 2016,330000.0
E05012854,Mar 2016,545000.0
E05011703,Mar 2016,270000.0
E05011705,Mar 2016,425000.0
E05009749,Mar 2016,320000.0
E05011701,Mar 2016,388750.0
E05009740,Mar 2016,290000.0
E05011707,Mar 2016,620000.0
E05009742,Mar 2016,385000.0
E05009754,Mar 2016,258000.0
E05012974,Mar 2016,267500.0
E05012978,Mar 2016,240000.0
E05012980,Mar 2016,359997.5
E05012972,Mar 2016,417497.5
E05011719,Mar 2016,397500.0
E05009755,Mar 2016,270000.0
E05009757,Mar 2016,290000.0
E05009769,Mar 2016,447500.0
E05011714,Mar 2016,370000.0
E05012970,Mar 2016,310000.0
E05012975,Mar 2016,302500.0
E05009770,Mar 2016,295000.0
E05012976,Mar 2016,365000.0
E05012992,Mar 2016,430000.0
E05011715,Mar 2016,295000.0
E05011717,Mar 2016,410000.0
E05011718,Mar 2016,492750.0
E05012973,Mar 2016,245000.0
E05012971,Mar 2016,290000.0
E05009771,Mar 2016,522500.0
E05012977,Mar 2016,382500.0
E05012979,Mar 2016,254950.0
E05011713,Mar 2016,310000.0
E05006627,Mar 2016,447000.0
E05006628,Mar 2016,330000.0
E05006629,Mar 2016,345000.0
E05006637,Mar 2016,257000.0
E05006650,Mar 2016,295000.0
E05006642,Mar 2016,455000.0
E05010782,Mar 2016,346500.0
E05006653,Mar 2016,380000.0
E05006638,Mar 2016,318730.0
E05006639,Mar 2016,310000.0
E05006640,Mar 2016,334250.0
E05006647,Mar 2016,308500.0
E05006632,Mar 2016,232000.0
E05006648,Mar 2016,247000.0
E05006649,Mar 2016,272250.0
E05006634,Mar 2016,225500.0
E05006643,Mar 2016,298750.0
E05010783,Mar 2016,323750.0
E05006651,Mar 2016,267525.0
E05009363,Mar 2016,425000.0
E05006644,Mar 2016,354500.0
E05006645,Mar 2016,380000.0
E05006646,Mar 2016,360000.0
E05009364,Mar 2016,328250.0
E05009365,Mar 2016,253000.0
E05010781,Mar 2016,350000.0
E05006652,Mar 2016,303750.0
E05010922,Jun 2016,186000.0
E05010923,Jun 2016,227250.0
E05010924,Jun 2016,191000.0
E05010925,Jun 2016,265000.0
E05010921,Jun 2016,189975.0
E05010930,Jun 2016,350000.0
E05010932,Jun 2016,347000.0
E05011349,Jun 2016,260000.0
E05012969,Jun 2016,362500.0
E05010933,Jun 2016,337500.0
E05010934,Jun 2016,360250.0
E05010928,Jun 2016,252750.0
E05012968,Jun 2016,289000.0
E05010926,Jun 2016,287000.0
E05010929,Jun 2016,375000.0
E05011348,Jun 2016,319995.0
E05006546,Jun 2016,260000.0
E05006547,Jun 2016,365000.0
E05006548,Jun 2016,310000.0
E05006545,Jun 2016,292000.0
E05006549,Jun 2016,316500.0
E05006550,Jun 2016,330000.0
E05006552,Jun 2016,360000.0
E05006568,Jun 2016,500000.0
E05006566,Jun 2016,475000.0
E05006563,Jun 2016,321500.0
E05006561,Jun 2016,255000.0
E05006556,Jun 2016,466500.0
E05006558,Jun 2016,339000.0
E05006567,Jun 2016,715500.0
E05006553,Jun 2016,407000.0
E05006555,Jun 2016,407500.0
E05006564,Jun 2016,492500.0
E05006559,Jun 2016,417000.0
E05006551,Jun 2016,488000.0
E05006565,Jun 2016,800000.0
E05006562,Jun 2016,385000.0
E05006560,Jun 2016,846750.0
E05006557,Jun 2016,292000.0
E05009733,Jun 2016,385000.0
E05009734,Jun 2016,250000.0
E05009735,Jun 2016,375000.0
E05009736,Jun 2016,338750.0
E05011712,Jun 2016,580000.0
E05011704,Jun 2016,505000.0
E05009751,Jun 2016,408500.0
E05009743,Jun 2016,529000.0
E05011708,Jun 2016,397500.0
E05012853,Jun 2016,480000.0
E05011702,Jun 2016,260000.0
E05011710,Jun 2016,329975.0
E05011711,Jun 2016,332500.0
E05012854,Jun 2016,530000.0
E05011703,Jun 2016,280000.0
E05011705,Jun 2016,411000.0
E05009749,Jun 2016,340000.0
E05011701,Jun 2016,377000.0
E05009740,Jun 2016,294750.0
E05011707,Jun 2016,617500.0
E05009742,Jun 2016,390000.0
E05009754,Jun 2016,250000.0
E05012974,Jun 2016,281500.0
E05012978,Jun 2016,242500.0
E05012980,Jun 2016,347497.5
E05012972,Jun 2016,452475.0
E05011719,Jun 2016,397500.0
E05009755,Jun 2016,270000.0
E05009757,Jun 2016,300000.0
E05009769,Jun 2016,432500.0
E05011714,Jun 2016,367000.0
E05012970,Jun 2016,310000.0
E05012975,Jun 2016,305000.0
E05009770,Jun 2016,301500.0
E05012976,Jun 2016,365000.0
E05012992,Jun 2016,422000.0
E05011715,Jun 2016,366475.0
E05011717,Jun 2016,412475.0
E05011718,Jun 2016,515000.0
E05012973,Jun 2016,245000.0
E05012971,Jun 2016,295000.0
E05009771,Jun 2016,549950.0
E05012977,Jun 2016,390500.0
E05012979,Jun 2016,260000.0
E05011713,Jun 2016,325000.0
E05006627,Jun 2016,462000.0
E05006628,Jun 2016,335000.0
E05006629,Jun 2016,335000.0
E05006637,Jun 2016,261000.0
E05006650,Jun 2016,289975.0
E05006642,Jun 2016,473750.0
E05010782,Jun 2016,324500.0
E05006653,Jun 2016,385000.0
E05006638,Jun 2016,360638.5
E05006639,Jun 2016,315000.0
E05006640,Jun 2016,336500.0
E05006647,Jun 2016,310000.0
E05006632,Jun 2016,229750.0
E05006648,Jun 2016,257500.0
E05006649,Jun 2016,285000.0
E05006634,Jun 2016,234500.0
E05006643,Jun 2016,310000.0
E05010783,Jun 2016,357500.0
E05006651,Jun 2016,260000.0
E05009363,Jun 2016,436630.0
E05006644,Jun 2016,362500.0
E05006645,Jun 2016,397500.0
E05006646,Jun 2016,402975.0
E05009364,Jun 2016,359500.0
E05009365,Jun 2016,255500.0
E05010781,Jun 2016,350000.0
E05006652,Jun 2016,316000.0
E05010922,Sep 2016,192500.0
E05010923,Sep 2016,230000.0
E05010924,Sep 2016,202250.0
E05010925,Sep 2016,265000.0
E05010921,Sep 2016,193500.0
E05010930,Sep 2016,375000.0
E05010932,Sep 2016,356500.0
E05011349,Sep 2016,267500.0
E05012969,Sep 2016,359950.0
E05010933,Sep 2016,345000.0
E05010934,Sep 2016,357000.0
E05010928,Sep 2016,265000.0
E05012968,Sep 2016,295000.0
E05010926,Sep 2016,296000.0
E05010929,Sep 2016,361000.0
E05011348,Sep 2016,319995.0
E05006546,Sep 2016,270500.0
E05006547,Sep 2016,365000.0
E05006548,Sep 2016,320000.0
E05006545,Sep 2016,296975.0
E05006549,Sep 2016,299000.0
E05006550,Sep 2016,339644.0
E05006552,Sep 2016,395000.0
E05006568,Sep 2016,518000.0
E05006566,Sep 2016,475000.0
E05006563,Sep 2016,350000.0
E05006561,Sep 2016,270000.0
E05006556,Sep 2016,488500.0
E05006558,Sep 2016,351000.0
E05006567,Sep 2016,762500.0
E05006553,Sep 2016,420000.0
E05006555,Sep 2016,460000.0
E05006564,Sep 2016,477500.0
E05006559,Sep 2016,425000.0
E05006551,Sep 2016,489000.0
E05006565,Sep 2016,600000.0
E05006562,Sep 2016,395000.0
E05006560,Sep 2016,843500.0
E05006557,Sep 2016,292000.0
E05009733,Sep 2016,366875.0
E05009734,Sep 2016,250000.0
E05009735,Sep 2016,395000.0
E05009736,Sep 2016,348000.0
E05011712,Sep 2016,686500.0
E05011704,Sep 2016,480000.0
E05009751,Sep 2016,447500.0
E05009743,Sep 2016,525000.0
E05011708,Sep 2016,370000.0
E05012853,Sep 2016,500000.0
E05011702,Sep 2016,262500.0
E05011710,Sep 2016,335000.0
E05011711,Sep 2016,341000.0
E05012854,Sep 2016,570000.0
E05011703,Sep 2016,285000.0
E05011705,Sep 2016,427500.0
E05009749,Sep 2016,359950.0
E05011701,Sep 2016,383750.0
E05009740,Sep 2016,296000.0
E05011707,Sep 2016,606000.0
E05009742,Sep 2016,390000.0
E05009754,Sep 2016,245500.0
E05012974,Sep 2016,300000.0
E05012978,Sep 2016,269950.0
E05012980,Sep 2016,349997.5
E05012972,Sep 2016,435000.0
E05011719,Sep 2016,439950.0
E05009755,Sep 2016,280000.0
E05009757,Sep 2016,312500.0
E05009769,Sep 2016,450000.0
E05011714,Sep 2016,357500.0
E05012970,Sep 2016,300000.0
E05012975,Sep 2016,357500.0
E05009770,Sep 2016,303000.0
E05012976,Sep 2016,378500.0
E05012992,Sep 2016,435000.0
E05011715,Sep 2016,355000.0
E05011717,Sep 2016,415450.0
E05011718,Sep 2016,560000.0
E05012973,Sep 2016,241000.0
E05012971,Sep 2016,317500.0
E05009771,Sep 2016,550000.0
E05012977,Sep 2016,385000.0
E05012979,Sep 2016,264975.0
E05011713,Sep 2016,327250.0
E05006627,Sep 2016,350000.0
E05006628,Sep 2016,330000.0
E05006629,Sep 2016,331500.0
E05006637,Sep 2016,256000.0
E05006650,Sep 2016,302500.0
E05006642,Sep 2016,455000.0
E05010782,Sep 2016,335000.0
E05006653,Sep 2016,395000.0
E05006638,Sep 2016,330000.0
E05006639,Sep 2016,307500.0
E05006640,Sep 2016,360000.0
E05006647,Sep 2016,311000.0
E05006632,Sep 2016,237500.0
E05006648,Sep 2016,262500.0
E05006649,Sep 2016,297000.0
E05006634,Sep 2016,242750.0
E05006643,Sep 2016,325500.0
E05010783,Sep 2016,422500.0
E05006651,Sep 2016,255500.0
E05009363,Sep 2016,405000.0
E05006644,Sep 2016,370000.0
E05006645,Sep 2016,416000.0
E05006646,Sep 2016,399950.0
E05009364,Sep 2016,359000.0
E05009365,Sep 2016,261000.0
E05010781,Sep 2016,375962.5
E05006652,Sep 2016,325000.0
E05010922,Dec 2016,190000.0
E05010923,Dec 2016,237500.0
E05010924,Dec 2016,205500.0
E05010925,Dec 2016,274475.0
E05010921,Dec 2016,196000.0
E05010930,Dec 2016,375000.0
E05010932,Dec 2016,347000.0
E05011349,Dec 2016,270000.0
E05012969,Dec 2016,368472.5
E05010933,Dec 2016,342500.0
E05010934,Dec 2016,358500.0
E05010928,Dec 2016,265000.0
E05012968,Dec 2016,286450.0
E05010926,Dec 2016,302500.0
E05010929,Dec 2016,342500.0
E05011348,Dec 2016,319950.0
E05006546,Dec 2016,270000.0
E05006547,Dec 2016,375000.0
E05006548,Dec 2016,330000.0
E05006545,Dec 2016,305000.0
E05006549,Dec 2016,295000.0
E05006550,Dec 2016,340000.0
E05006552,Dec 2016,388750.0
E05006568,Dec 2016,535000.0
E05006566,Dec 2016,495000.0
E05006563,Dec 2016,307000.0
E05006561,Dec 2016,275000.0
E05006556,Dec 2016,491000.0
E05006558,Dec 2016,350000.0
E05006567,Dec 2016,775000.0
E05006553,Dec 2016,440000.0
E05006555,Dec 2016,430250.0
E05006564,Dec 2016,475000.0
E05006559,Dec 2016,425000.0
E05006551,Dec 2016,488000.0
E05006565,Dec 2016,585000.0
E05006562,Dec 2016,411000.0
E05006560,Dec 2016,845000.0
E05006557,Dec 2016,297000.0
E05009733,Dec 2016,370000.0
E05009734,Dec 2016,260000.0
E05009735,Dec 2016,411000.0
E05009736,Dec 2016,352500.0
E05011712,Dec 2016,740000.0
E05011704,Dec 2016,492500.0
E05009751,Dec 2016,427000.0
E05009743,Dec 2016,500000.0
E05011708,Dec 2016,388750.0
E05012853,Dec 2016,535000.0
E05011702,Dec 2016,265000.0
E05011710,Dec 2016,335000.0
E05011711,Dec 2016,360000.0
E05012854,Dec 2016,545000.0
E05011703,Dec 2016,303500.0
E05011705,Dec 2016,435000.0
E05009749,Dec 2016,381250.0
E05011701,Dec 2016,371250.0
E05009740,Dec 2016,300000.0
E05011707,Dec 2016,615500.0
E05009742,Dec 2016,411500.0
E05009754,Dec 2016,247500.0
E05012974,Dec 2016,300000.0
E05012978,Dec 2016,285000.0
E05012980,Dec 2016,347497.5
E05012972,Dec 2016,410000.0
E05011719,Dec 2016,435000.0
E05009755,Dec 2016,273750.0
E05009757,Dec 2016,312500.0
E05009769,Dec 2016,401500.0
E05011714,Dec 2016,395000.0
E05012970,Dec 2016,350000.0
E05012975,Dec 2016,318750.0
E05009770,Dec 2016,380000.0
E05012976,Dec 2016,375264.0
E05012992,Dec 2016,441500.0
E05011715,Dec 2016,360000.0
E05011717,Dec 2016,424950.0
E05011718,Dec 2016,560000.0
E05012973,Dec 2016,235000.0
E05012971,Dec 2016,325000.0
E05009771,Dec 2016,450000.0
E05012977,Dec 2016,387500.0
E05012979,Dec 2016,272000.0
E05011713,Dec 2016,335000.0
E05006627,Dec 2016,471000.0
E05006628,Dec 2016,381000.0
E05006629,Dec 2016,350000.0
E05006637,Dec 2016,262500.0
E05006650,Dec 2016,315000.0
E05006642,Dec 2016,430000.0
E05010782,Dec 2016,335000.0
E05006653,Dec 2016,421250.0
E05006638,Dec 2016,332500.0
E05006639,Dec 2016,317000.0
E05006640,Dec 2016,363500.0
E05006647,Dec 2016,313500.0
E05006632,Dec 2016,235000.0
E05006648,Dec 2016,266000.0
E05006649,Dec 2016,308500.0
E05006634,Dec 2016,239000.0
E05006643,Dec 2016,315000.0
E05010783,Dec 2016,489500.0
E05006651,Dec 2016,251000.0
E05009363,Dec 2016,407500.0
E05006644,Dec 2016,423500.0
E05006645,Dec 2016,475000.0
E05006646,Dec 2016,395000.0
E05009364,Dec 2016,350000.0
E05009365,Dec 2016,280500.0
E05010781,Dec 2016,405000.0
E05006652,Dec 2016,338000.0
E05010922,Mar 2017,200000.0
E05010923,Mar 2017,232000.0
E05010924,Mar 2017,207500.0
E05010925,Mar 2017,273950.0
E05010921,Mar 2017,205500.0
E05010930,Mar 2017,375000.0
E05010932,Mar 2017,348750.0
E05011349,Mar 2017,282000.0
E05012969,Mar 2017,365000.0
E05010933,Mar 2017,343250.0
E05010934,Mar 2017,360125.0
E05010928,Mar 2017,270000.0
E05012968,Mar 2017,285950.0
E05010926,Mar 2017,310000.0
E05010929,Mar 2017,330000.0
E05011348,Mar 2017,315000.0
E05006546,Mar 2017,274500.0
E05006547,Mar 2017,430000.0
E05006548,Mar 2017,330000.0
E05006545,Mar 2017,296975.0
E05006549,Mar 2017,295000.0
E05006550,Mar 2017,355000.0
E05006552,Mar 2017,400000.0
E05006568,Mar 2017,598000.0
E05006566,Mar 2017,493000.0
E05006563,Mar 2017,350000.0
E05006561,Mar 2017,275000.0
E05006556,Mar 2017,440000.0
E05006558,Mar 2017,360000.0
E05006567,Mar 2017,792500.0
E05006553,Mar 2017,460000.0
E05006555,Mar 2017,415000.0
E05006564,Mar 2017,468250.0
E05006559,Mar 2017,435000.0
E05006551,Mar 2017,495000.0
E05006565,Mar 2017,561250.0
E05006562,Mar 2017,425000.0
E05006560,Mar 2017,917500.0
E05006557,Mar 2017,300000.0
E05009733,Mar 2017,365000.0
E05009734,Mar 2017,275000.0
E05009735,Mar 2017,408500.0
E05009736,Mar 2017,371000.0
E05011712,Mar 2017,585000.0
E05011704,Mar 2017,480000.0
E05009751,Mar 2017,417000.0
E05009743,Mar 2017,562500.0
E05011708,Mar 2017,405000.0
E05012853,Mar 2017,565000.0
E05011702,Mar 2017,268997.5
E05011710,Mar 2017,335000.0
E05011711,Mar 2017,382500.0
E05012854,Mar 2017,540000.0
E05011703,Mar 2017,303500.0
E05011705,Mar 2017,450000.0
E05009749,Mar 2017,387500.0
E05011701,Mar 2017,377500.0
E05009740,Mar 2017,300000.0
E05011707,Mar 2017,650000.0
E05009742,Mar 2017,450000.0
E05009754,Mar 2017,267500.0
E05012974,Mar 2017,300000.0
E05012978,Mar 2017,289950.0
E05012980,Mar 2017,327500.0
E05012972,Mar 2017,410000.0
E05011719,Mar 2017,383725.0
E05009755,Mar 2017,270000.0
E05009757,Mar 2017,305000.0
E05009769,Mar 2017,407500.0
E05011714,Mar 2017,435000.0
E05012970,Mar 2017,362500.0
E05012975,Mar 2017,327500.0
E05009770,Mar 2017,360000.0
E05012976,Mar 2017,377250.0
E05012992,Mar 2017,460000.0
E05011715,Mar 2017,364950.0
E05011717,Mar 2017,419975.0
E05011718,Mar 2017,520000.0
E05012973,Mar 2017,232500.0
E05012971,Mar 2017,315000.0
E05009771,Mar 2017,439000.0
E05012977,Mar 2017,397500.0
E05012979,Mar 2017,300000.0
E05011713,Mar 2017,340000.0
E05006627,Mar 2017,460000.0
E05006628,Mar 2017,422500.0
E05006629,Mar 2017,337500.0
E05006637,Mar 2017,285000.0
E05006650,Mar 2017,315000.0
